Datetime;Resolution code;Region;Measured & Upscaled;Most recent forecast;Most recent P10;Most recent P90;Day Ahead 11AM forecast;Day Ahead 11AM P10;Day Ahead 11AM P90;Day-ahead 6PM forecast;Day-ahead 6PM P10;Day-ahead 6PM P90;Week-ahead forecast;Week-ahead P10;Week-ahead P90;Monitored capacity;Load factor
2025-11-28T10:30:00+01:00;PT15M;Antwerp;57.159;41.542;24.38;73.855;26.363;13.858;63.605;33.009;13.639;65.183;148.652;14.44;312.825;1944.148;2.94
2025-11-28T10:15:00+01:00;PT15M;Antwerp;52.446;36.77;21.697;65.686;23.398;12.11;55.76;29.321;12.016;59.301;122.766;12.492;259.77;1944.148;2.698
2025-11-28T10:00:00+01:00;PT15M;Antwerp;47.075;31.76;18.896;56.443;20.197;10.304;46.444;25.366;10.338;50.622;104.725;10.488;221.992;1944.148;2.421
2025-11-28T09:45:00+01:00;PT15M;Antwerp;41.172;29.463;17.191;52.181;16.908;8.504;37.115;21.237;8.622;42.1;86.127;8.526;181.981;1944.148;2.118
2025-11-28T09:30:00+01:00;PT15M;Antwerp;31.571;23.409;14.07;40.945;13.598;6.708;28.257;17.033;6.907;33.472;67.713;6.625;142.018;1944.148;1.624
2025-11-28T09:15:00+01:00;PT15M;Antwerp;21.813;17.486;10.755;30.043;10.326;4.926;20.557;12.853;5.138;25.018;49.655;4.806;103.278;1944.148;1.122
2025-11-28T09:00:00+01:00;PT15M;Antwerp;12.963;11.932;7.313;19.871;7.169;3.334;13.717;8.823;3.475;16.773;32.619;3.18;66.986;1944.148;0.667
2025-11-28T08:45:00+01:00;PT15M;Antwerp;4.772;6.933;4.216;11.331;4.233;1.932;7.851;5.146;2.004;9.581;17.54;1.789;35.497;1944.148;0.245
2025-11-28T08:30:00+01:00;PT15M;Antwerp;0.427;2.72;1.65;4.412;1.681;0.756;3.066;2.026;0.783;3.724;6.157;0.689;12.216;1944.148;0.022
2025-11-28T08:15:00+01:00;PT15M;Antwerp;0.0;0.462;0.241;0.751;0.282;0.154;0.519;0.341;0.137;0.619;0.98;0.148;1.927;1944.148;0.0
2025-11-28T08:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T07:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T07:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T07:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T07:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T06:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T06:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T06:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T06:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T05:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T05:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T05:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T05:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T04:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T04:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T04:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T04:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T03:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T03:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T03:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T03:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T02:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T02:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T02:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T02:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T01:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T01:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T01:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T01:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T00:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T00:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T00:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-28T00:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T23:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T23:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T23:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T23:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T22:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T22:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T22:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T22:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T21:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T21:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T21:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T21:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T20:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T20:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T20:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T20:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T19:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T19:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T19:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T19:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T18:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T18:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T18:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T18:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T17:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T17:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T17:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T17:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T16:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T16:30:00+01:00;PT15M;Antwerp;0.019;0.264;0.151;0.38;0.255;0.074;0.527;0.243;0.08;0.466;0.982;0.091;1.273;1944.148;0.001
2025-11-27T16:15:00+01:00;PT15M;Antwerp;0.393;1.9;1.073;2.82;1.794;0.555;3.736;1.755;0.594;3.483;9.265;0.688;14.109;1944.148;0.02
2025-11-27T16:00:00+01:00;PT15M;Antwerp;2.646;4.953;2.802;7.447;4.661;1.452;9.825;4.573;1.537;9.179;29.852;1.82;48.689;1944.148;0.136
2025-11-27T15:45:00+01:00;PT15M;Antwerp;7.344;8.187;4.526;12.695;8.111;2.536;17.517;7.901;2.641;16.073;61.011;3.142;102.326;1944.148;0.378
2025-11-27T15:30:00+01:00;PT15M;Antwerp;13.891;11.988;6.426;18.954;12.267;3.842;27.877;11.762;3.938;24.724;99.265;4.674;165.878;1944.148;0.715
2025-11-27T15:15:00+01:00;PT15M;Antwerp;19.082;16.002;8.169;26.105;17.025;5.227;40.606;16.162;5.33;35.482;140.715;6.3;231.838;1944.148;0.982
2025-11-27T15:00:00+01:00;PT15M;Antwerp;22.388;20.1;9.668;34.164;22.344;6.647;55.499;20.981;6.808;48.167;183.458;8.037;297.407;1944.148;1.152
2025-11-27T14:45:00+01:00;PT15M;Antwerp;24.646;26.548;13.304;44.915;27.847;8.103;71.295;25.93;8.311;62.069;227.842;9.807;367.795;1944.148;1.268
2025-11-27T14:30:00+01:00;PT15M;Antwerp;25.966;31.289;15.09;54.083;33.435;9.537;87.862;30.791;9.793;76.229;276.271;11.61;447.979;1944.148;1.336
2025-11-27T14:15:00+01:00;PT15M;Antwerp;27.761;34.347;16.322;58.891;37.443;10.97;96.308;34.285;11.4;83.028;323.56;13.397;528.162;1944.148;1.428
2025-11-27T14:00:00+01:00;PT15M;Antwerp;32.989;35.366;17.083;60.947;39.428;12.35;95.362;36.623;13.146;87.664;366.436;15.251;602.846;1944.148;1.697
2025-11-27T13:45:00+01:00;PT15M;Antwerp;37.549;47.054;24.679;89.631;41.178;13.644;98.815;39.428;14.771;101.07;404.756;17.16;670.096;1944.148;1.931
2025-11-27T13:30:00+01:00;PT15M;Antwerp;37.21;48.659;25.511;100.333;42.81;14.839;110.929;42.863;16.272;125.13;434.678;18.893;722.037;1944.148;1.914
2025-11-27T13:15:00+01:00;PT15M;Antwerp;35.297;49.471;26.446;102.022;43.308;15.24;113.961;43.74;17.26;137.25;452.369;20.15;752.166;1944.148;1.816
2025-11-27T13:00:00+01:00;PT15M;Antwerp;35.46;50.368;27.363;104.418;43.809;15.64;118.679;44.616;18.238;149.403;470.056;21.411;782.296;1944.148;1.824
2025-11-27T12:45:00+01:00;PT15M;Antwerp;37.888;49.654;26.574;103.716;44.015;15.746;120.881;44.453;18.942;157.166;483.85;22.463;805.599;1944.148;1.949
2025-11-27T12:30:00+01:00;PT15M;Antwerp;43.265;50.399;27.202;109.403;44.252;15.773;123.498;44.278;19.45;170.124;494.284;23.312;822.519;1944.148;2.225
2025-11-27T12:15:00+01:00;PT15M;Antwerp;51.464;51.169;27.891;114.815;44.708;15.868;125.88;44.404;19.855;183.122;501.589;24.057;831.495;1944.148;2.647
2025-11-27T12:00:00+01:00;PT15M;Antwerp;57.731;51.809;28.917;115.908;45.875;16.344;124.981;44.746;20.329;181.422;506.457;24.969;829.459;1944.148;2.969
2025-11-27T11:45:00+01:00;PT15M;Antwerp;57.314;54.193;30.771;120.171;46.489;16.674;124.083;44.44;20.271;173.633;502.766;25.292;814.261;1944.148;2.948
2025-11-27T11:30:00+01:00;PT15M;Antwerp;50.997;52.65;30.834;119.158;45.572;16.692;119.533;43.042;19.667;162.17;491.86;24.763;794.453;1944.148;2.623
2025-11-27T11:15:00+01:00;PT15M;Antwerp;47.701;50.77;31.557;110.565;43.489;16.558;106.772;40.805;18.731;142.913;474.152;23.587;767.064;1944.148;2.454
2025-11-27T11:00:00+01:00;PT15M;Antwerp;47.643;48.738;32.231;99.847;40.678;16.142;93.598;38.041;17.52;122.438;450.538;21.944;731.52;1944.148;2.451
2025-11-27T10:45:00+01:00;PT15M;Antwerp;47.398;27.461;13.108;69.58;37.507;15.48;86.798;34.966;16.063;105.438;420.907;19.984;686.43;1944.148;2.438
2025-11-27T10:30:00+01:00;PT15M;Antwerp;47.712;23.777;11.863;59.897;34.343;14.823;83.151;31.888;14.369;92.467;391.277;18.028;641.342;1944.148;2.454
2025-11-27T10:15:00+01:00;PT15M;Antwerp;48.851;20.537;10.554;52.861;30.591;13.359;76.426;28.288;12.502;81.799;346.835;15.712;570.513;1944.148;2.513
2025-11-27T10:00:00+01:00;PT15M;Antwerp;46.895;17.677;9.204;45.715;26.307;11.451;65.354;24.342;10.82;69.383;294.056;13.347;482.843;1944.148;2.412
2025-11-27T09:45:00+01:00;PT15M;Antwerp;38.165;14.25;6.756;38.274;21.828;9.5;53.583;20.251;9.061;56.714;238.095;10.979;388.982;1944.148;1.963
2025-11-27T09:30:00+01:00;PT15M;Antwerp;29.488;11.488;5.401;30.323;17.429;7.566;42.027;16.207;7.279;44.393;186.25;8.662;305.64;1944.148;1.517
2025-11-27T09:15:00+01:00;PT15M;Antwerp;24.414;8.718;4.006;22.37;13.303;5.855;31.054;12.454;5.719;32.607;138.991;6.39;231.969;1944.148;1.256
2025-11-27T09:00:00+01:00;PT15M;Antwerp;22.06;6.03;2.729;14.983;9.42;4.41;20.96;8.941;4.37;21.797;93.864;4.294;158.89;1944.148;1.135
2025-11-27T08:45:00+01:00;PT15M;Antwerp;17.315;3.538;1.603;8.102;5.746;2.842;12.278;5.527;2.78;12.772;51.38;2.463;86.636;1944.148;0.891
2025-11-27T08:30:00+01:00;PT15M;Antwerp;6.876;1.487;0.667;3.339;2.472;1.256;5.122;2.404;1.203;5.38;18.727;1.011;30.546;1944.148;0.354
2025-11-27T08:15:00+01:00;PT15M;Antwerp;0.0;0.297;0.154;0.751;0.514;0.3;1.055;0.506;0.245;1.156;3.248;0.248;5.026;1944.148;0.0
2025-11-27T08:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T07:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T07:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T07:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T07:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T06:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T06:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T06:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T06:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T05:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T05:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T05:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T05:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T04:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T04:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T04:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T04:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T03:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T03:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T03:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T03:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T02:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T02:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T02:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T02:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T01:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T01:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T01:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T01:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T00:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T00:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T00:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-27T00:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T23:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T23:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T23:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T23:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T22:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T22:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T22:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T22:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T21:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T21:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T21:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T21:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T20:45:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T20:30:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T20:15:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
2025-11-26T20:00:00+01:00;PT15M;Antwerp;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1944.148;0.0
